rho,rho_u,rho_v,rho_E
1.173075,127.010544,5.790697,259150.906250
1.170383,127.242661,5.866475,258353.187500
1.171342,128.756226,7.275653,258842.125000
1.167991,129.438904,7.182487,257894.265625
1.168927,131.059280,8.738919,258399.078125
1.164868,132.294586,8.446252,257304.484375
1.165786,133.931870,9.925412,257812.375000
1.161134,135.676178,9.465003,256608.406250
1.162005,137.276123,10.638181,257098.718750
1.157001,139.357285,10.060207,255844.406250
1.157763,140.906097,10.795190,256292.500000
1.152687,143.107483,10.127982,255049.265625
1.153301,144.594696,10.402617,255440.421875
1.148419,146.718262,9.650120,254263.328125
1.148914,148.111893,9.510985,254601.750000
1.144451,150.001770,8.665593,253534.187500
1.144909,151.250198,8.185498,253837.953125
1.141026,152.793823,7.241313,252907.406250
1.141555,153.836990,6.494357,253200.281250
1.138354,154.954208,5.452692,252421.203125
1.139077,155.730560,4.506955,252731.046875
1.136615,156.365921,3.381122,252107.656250
1.137637,156.826385,2.302105,252458.453125
1.135905,156.951797,1.122241,251981.312500
1.137296,157.069763,-0.018417,252389.656250
1.136253,156.680008,-1.204171,252044.625000
1.138073,156.447983,-2.325543,252528.375000
1.137663,155.557022,-3.458448,252301.531250
1.139945,154.992630,-4.478287,252873.250000
1.140067,153.640717,-5.507843,252742.562500
1.142790,152.786987,-6.354502,253404.156250
1.143315,151.035324,-7.249145,253343.000000
1.146437,149.949997,-7.861130,254091.812500
1.147214,147.878632,-8.607374,254069.812500
1.150654,146.631882,-8.929438,254893.437500
1.151499,144.348190,-9.530536,254872.609375
1.155142,143.014832,-9.515474,255748.953125
1.155862,140.654129,-9.983519,255690.343750
1.159593,139.300537,-9.597253,256596.171875
1.160022,137.023972,-9.938909,256469.828125
1.163741,135.703918,-9.178288,257382.796875
1.163764,133.685715,-9.386472,257171.453125
1.167360,132.444183,-8.312593,258065.468750
1.166926,130.831314,-8.377851,257767.218750
1.170284,129.709137,-7.131181,258613.203125
1.169438,128.564117,-7.072049,258244.937500
1.172463,127.589180,-5.830826,259017.640625
1.171338,126.868889,-5.710324,258612.000000
1.173990,126.045151,-4.607339,259297.296875
1.172738,125.650299,-4.482822,258887.968750
1.175014,124.965034,-3.578158,259481.953125
1.173759,124.791702,-3.474212,259094.312500
1.175684,124.226997,-2.767068,259600.375000
1.174510,124.190971,-2.681740,259250.562500
1.176124,123.729759,-2.141081,259677.265625
1.175081,123.771889,-2.066535,259373.734375
1.176426,123.398376,-1.660023,259731.390625
1.175535,123.479523,-1.597804,259476.312500
1.176652,123.178902,-1.304248,259774.875000
1.175911,123.274178,-1.263726,259565.609375
1.176836,123.032059,-1.067363,259813.765625
1.176229,123.126106,-1.052959,259644.453125
1.176992,122.930557,-0.932046,259849.406250
1.176502,123.016182,-0.935029,259713.500000
1.177127,122.858078,-0.859741,259881.859375
1.176735,122.933128,-0.862648,259773.421875
1.177246,122.806786,-0.805569,259911.453125
1.176933,122.872025,-0.796176,259825.781250
1.177350,122.772453,-0.743634,259938.796875
1.177104,122.829063,-0.723496,259871.843750
1.177442,122.751648,-0.677154,259963.875000
1.177247,122.799866,-0.656619,259910.968750
1.177517,122.738922,-0.622677,259984.718750
1.177359,122.778404,-0.608305,259942.000000
1.177572,122.728882,-0.584851,260000.078125
1.177444,122.759506,-0.571368,259965.031250
1.177611,122.718811,-0.546277,260010.328125
1.177505,122.742699,-0.521269,259981.250000
1.177632,122.710457,-0.482444,260015.796875
1.177540,122.731003,-0.439470,259990.625000
1.177632,122.707771,-0.386403,260015.515625
1.177547,122.727142,-0.332981,259992.265625
1.177606,122.711227,-0.277804,260008.171875
1.177523,122.728355,-0.228908,259985.328125
1.177553,122.716103,-0.185313,259992.953125
1.177468,122.728836,-0.150575,259969.000000
1.177471,122.717331,-0.121318,259968.562500
1.177379,122.725288,-0.096806,259942.078125
1.177352,122.714470,-0.072311,259933.125000
1.177246,122.720383,-0.046238,259902.265625
1.177188,122.712898,-0.015635,259884.515625
1.177065,122.720184,0.018457,259848.953125
1.176982,122.717766,0.055095,259823.968750
1.176849,122.726875,0.090496,259785.765625
1.176753,122.727463,0.121108,259757.218750
1.176624,122.735863,0.143449,259719.921875
1.176529,122.735748,0.155855,259691.875000
1.176414,122.740631,0.157907,259658.234375
1.176331,122.738197,0.151853,259633.296875
1.176234,122.739471,0.140651,259604.765625
1.176166,122.735855,0.128439,259584.015625
1.176088,122.736008,0.118397,259560.984375
1.176036,122.733513,0.112709,259545.328125
1.175980,122.734604,0.111470,259529.140625
1.175951,122.733978,0.113169,259520.390625
1.175923,122.735580,0.114759,259512.406250
1.175920,122.735245,0.112947,259511.453125
1.175921,122.735756,0.105198,259511.812500
1.175942,122.733490,0.089940,259517.734375
1.175966,122.731224,0.067914,259524.703125
1.176005,122.725906,0.041274,259535.687500
1.176047,122.720650,0.013707,259547.375000
1.176098,122.712784,-0.010859,259561.718750
1.176151,122.706009,-0.029589,259576.796875
1.176210,122.697792,-0.039683,259593.359375
1.176268,122.691910,-0.043038,259609.812500
1.176325,122.685898,-0.038505,259626.328125
1.176378,122.682938,-0.032671,259641.437500
1.176425,122.680145,-0.025307,259655.343750
1.176465,122.679649,-0.020905,259666.906250
1.176499,122.678627,-0.020078,259677.140625
1.176527,122.677902,-0.021725,259684.812500
1.176552,122.676521,-0.027485,259692.218750
1.176569,122.673447,-0.025499,259697.515625
1.176586,122.670372,-0.023513,259703.843750
1.176602,122.667297,-0.021527,259703.437500
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176700,122.562592,0.163825,259722.093750
1.176646,122.564903,0.081589,259706.578125
1.176743,122.559044,0.161807,259734.406250
1.176691,122.566551,0.114884,259720.031250
1.176795,122.551826,0.146611,259749.093750
1.176727,122.560913,0.125168,259730.015625
1.176825,122.543053,0.127279,259757.046875
1.176740,122.552971,0.130031,259732.953125
1.176831,122.537788,0.132484,259758.234375
1.176735,122.547928,0.157597,259730.828125
1.176826,122.536743,0.159610,259756.781250
1.176726,122.547195,0.183616,259728.218750
1.176823,122.541695,0.175553,259756.343750
1.176727,122.550606,0.185256,259728.781250
1.176828,122.549255,0.161854,259758.437500
1.176743,122.552345,0.150620,259733.750000
1.176851,122.552864,0.115748,259765.703125
1.176783,122.547760,0.096620,259745.140625
1.176905,122.548798,0.067828,259781.218750
1.176857,122.535896,0.055572,259765.687500
1.176992,122.539856,0.040438,259806.109375
1.176959,122.523003,0.036913,259794.343750
1.177097,122.534935,0.030241,259836.765625
1.177067,122.517097,0.025597,259825.984375
1.177202,122.539223,0.012861,259868.171875
1.177169,122.519554,-0.005832,259856.703125
1.177303,122.548538,-0.033001,259899.265625
1.177271,122.522461,-0.064741,259886.937500
1.177413,122.553101,-0.098625,259932.015625
1.177379,122.517578,-0.130353,259918.359375
1.177531,122.549179,-0.156433,259966.593750
1.177487,122.505737,-0.174432,259949.234375
1.177641,122.542480,-0.184415,259998.796875
1.177577,122.494987,-0.187245,259974.796875
1.177728,122.541641,-0.187879,260024.390625
1.177637,122.491631,-0.187908,259992.046875
1.177785,122.548775,-0.193223,260042.000000
1.177665,122.493492,-0.202403,260000.906250
1.177816,122.559090,-0.219564,260052.265625
1.177667,122.494820,-0.237651,260001.343750
1.177820,122.567871,-0.259226,260054.187500
1.177634,122.492722,-0.273026,259991.343750
1.177789,122.575050,-0.284331,260045.875000
1.177564,122.489563,-0.280934,259970.296875
1.177727,122.584747,-0.274761,260028.390625
1.177464,122.489265,-0.253988,259940.390625
1.177642,122.600441,-0.237832,260005.000000
1.177341,122.494308,-0.211554,259904.703125
1.177541,122.623863,-0.199483,259977.390625
1.177195,122.504807,-0.179363,259862.656250
1.177415,122.654793,-0.177968,259943.640625
1.177016,122.520271,-0.162229,259811.546875
1.177260,122.693375,-0.163380,259901.718750
1.176804,122.540642,-0.137924,259750.578125
1.177080,122.740540,-0.125788,259853.343750
1.176569,122.567970,-0.076495,259683.687500
1.176894,122.801323,-0.042010,259804.578125
1.176329,122.608414,0.033338,259616.578125
1.176713,122.883484,0.086586,259759.875000
1.176087,122.669792,0.178967,259551.312500
1.176539,122.995773,0.243849,259720.093750
1.175838,122.759918,0.345863,259487.046875
1.176361,123.145805,0.426875,259683.812500
1.175572,122.886429,0.543867,259420.906250
1.176168,123.343643,0.663971,259648.031250
1.175266,123.064041,0.811435,259348.578125
1.175936,123.610008,1.005607,259608.031250
1.174888,123.322342,1.194312,259263.171875
1.175621,123.980225,1.495881,259555.687500
1.174385,123.706757,1.718107,259154.250000
1.175172,124.500740,2.154437,259480.703125
1.173698,124.274750,2.383193,259010.562500
1.174529,125.225189,2.982260,259371.375000
1.172755,125.096687,3.180974,258818.953125
1.173613,126.216904,3.976707,259212.703125
1.171459,126.260849,4.108181,258561.546875
1.172320,127.553444,5.127966,258983.031250
1.169689,127.871521,5.154473,258215.578125
1.170528,129.317245,6.382242,258657.062500
1.167331,130.019089,6.266322,257761.906250
1.168147,131.567200,7.601523,258216.640625
1.164361,132.722992,7.321795,257199.406250
1.165166,134.301270,8.579247,257660.015625
1.160881,135.883301,8.150630,256550.875000
1.161663,137.441116,9.142805,257003.312500
1.157066,139.323944,8.598887,255849.031250
1.157781,140.838852,9.213093,256273.687500
1.153103,142.849396,8.580049,255125.921875
1.153721,144.302383,8.793937,255509.968750
1.149198,146.266312,8.082329,254418.000000
1.149742,147.624023,7.933871,254763.656250
1.145583,149.393402,7.143910,253768.359375
1.146117,150.608612,6.697138,254088.343750
1.142476,152.070312,5.828074,253216.546875
1.143087,153.089127,5.150548,253529.375000
1.140070,154.159485,4.206198,252796.078125
1.140865,154.924881,3.359638,253125.718750
1.138530,155.543640,2.351720,252536.234375
1.139602,156.009384,1.394383,252903.218750
1.137942,156.145386,0.347469,252448.125000
1.139347,156.286682,-0.658288,252865.484375
1.138316,155.933182,-1.703264,252529.187500
1.140106,155.742401,-2.685953,253011.718750
1.139650,154.912567,-3.677635,252780.593750
1.141857,154.404160,-4.563772,253340.921875
1.141885,153.137878,-5.457140,253195.265625
1.144500,152.350815,-6.181997,253836.562500
1.144890,150.710892,-6.948151,253751.671875
1.147869,149.698761,-7.456304,254470.796875
1.148479,147.768204,-8.081955,254418.468750
1.151745,146.593460,-8.325186,255203.000000
1.152409,144.477921,-8.811936,255149.546875
1.155856,143.205734,-8.752718,255978.609375
1.156408,141.031708,-9.111306,255891.687500
1.159930,139.718719,-8.727950,256742.875000
1.160237,137.626831,-8.967257,256599.656250
1.163737,136.320450,-8.267079,257451.578125
1.163717,134.452866,-8.390858,257242.265625
1.167095,133.198257,-7.432621,258071.500000
1.166724,131.669220,-7.449965,257799.343750
1.169873,130.515472,-6.351295,258580.968750
1.169195,129.374619,-6.290717,258261.593750
1.172033,128.364243,-5.195547,258974.531250
1.171141,127.585060,-5.101166,258630.890625
1.173630,126.730598,-4.123803,259264.500000
1.172626,126.243370,-4.032402,258918.781250
1.174771,125.533981,-3.227786,259471.062500
1.173745,125.260170,-3.153426,259140.328125
1.175571,124.676506,-2.523297,259614.375000
1.174587,124.547585,-2.461605,259310.843750
1.176126,124.070923,-1.979176,259713.500000
1.175227,124.035027,-1.922938,259444.703125
1.176516,123.648827,-1.559306,259784.109375
1.175727,123.669006,-1.510113,259553.125000
1.176800,123.358734,-1.246567,259837.234375
1.176124,123.408806,-1.213911,259642.765625
1.177009,123.159767,-1.036623,259878.156250
1.176437,123.221802,-1.025671,259715.796875
1.177161,123.021080,-0.915820,259908.625000
1.176682,123.083771,-0.919428,259773.421875
1.177267,122.921173,-0.850364,259929.390625
1.176867,122.979271,-0.852828,259817.093750
1.177336,122.848557,-0.799509,259942.187500
1.177003,122.901382,-0.789608,259849.250000
1.177376,122.798271,-0.739148,259948.859375
1.177099,122.846596,-0.717856,259872.109375
1.177392,122.767380,-0.671823,259950.390625
1.177161,122.811066,-0.649053,259886.468750
1.177386,122.750076,-0.613378,259946.765625
1.177191,122.787521,-0.595560,259892.796875
1.177363,122.738739,-0.569104,259938.640625
1.177200,122.768227,-0.551727,259893.359375
1.177333,122.727699,-0.523705,259928.562500
1.177200,122.750328,-0.495649,259891.328125
1.177302,122.717598,-0.454543,259918.250000
1.177190,122.736618,-0.409259,259887.343750
1.177266,122.712509,-0.354010,259907.453125
1.177171,122.730835,-0.297730,259881.125000
1.177224,122.714844,-0.239316,259894.890625
1.177139,122.731880,-0.186135,259871.453125
1.177170,122.720177,-0.137480,259879.718750
1.177092,122.733345,-0.096964,259857.875000
1.177105,122.722382,-0.061608,259860.578125
1.177028,122.730385,-0.031159,259838.343750
1.177019,122.719246,-0.001441,259834.515625
1.176933,122.724289,0.029073,259809.828125
1.176899,122.715767,0.062844,259798.937500
1.176802,122.721626,0.099075,259770.953125
1.176747,122.717743,0.136649,259754.093750
1.176645,122.725700,0.171995,259724.671875
1.176579,122.725319,0.201934,259705.375000
1.176483,122.733116,0.222949,259677.546875
1.176421,122.732819,0.233262,259659.140625
1.176338,122.737541,0.232563,259635.046875
1.176285,122.735214,0.222680,259619.250000
1.176218,122.736420,0.206533,259599.343750
1.176177,122.732620,0.188001,259586.609375
1.176124,122.732353,0.170437,259571.015625
1.176095,122.729332,0.156182,259562.125000
1.176061,122.729843,0.145794,259552.015625
1.176050,122.728676,0.138113,259548.671875
1.176038,122.730164,0.130811,259545.484375
1.176049,122.730141,0.121046,259548.625000
1.176060,122.731453,0.106671,259552.203125
1.176089,122.730385,0.086157,259560.515625
1.176117,122.729630,0.060369,259568.875000
1.176157,122.725937,0.031202,259580.218750
1.176196,122.722115,0.002148,259591.390625
1.176241,122.715225,-0.023170,259604.281250
1.176287,122.709160,-0.042268,259617.234375
1.176337,122.701317,-0.052325,259631.046875
1.176385,122.695801,-0.055294,259644.500000
1.176431,122.690018,-0.050078,259657.500000
1.176471,122.687813,-0.042768,259668.968750
1.176504,122.686066,-0.033845,259678.875000
1.176529,122.687172,-0.027028,259686.187500
1.176548,122.688164,-0.023666,259692.234375
1.176561,122.689499,-0.022968,259695.750000
1.176574,122.690346,-0.026491,259699.609375
1.176579,122.688263,-0.023026,259701.453125
1.176585,122.686180,-0.019560,259705.500000
1.176590,122.684097,-0.016094,259705.250000
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176619,122.585617,0.148191,259700.531250
1.176653,122.568977,0.077698,259708.921875
1.176686,122.579407,0.149034,259719.750000
1.176705,122.573441,0.111736,259724.875000
1.176769,122.568443,0.141536,259743.281250
1.176755,122.569313,0.126116,259738.984375
1.176833,122.555931,0.129113,259760.890625
1.176786,122.560600,0.133539,259747.500000
1.176874,122.546288,0.137016,259771.906250
1.176805,122.554031,0.160420,259752.250000
1.176904,122.542587,0.162087,259780.359375
1.176823,122.552582,0.182239,259757.515625
1.176933,122.546112,0.173000,259789.328125
1.176850,122.555496,0.179073,259765.875000
1.176965,122.553154,0.154561,259799.703125
1.176890,122.556976,0.140307,259777.671875
1.177011,122.555939,0.103856,259813.359375
1.176949,122.550827,0.081428,259794.406250
1.177080,122.549789,0.049993,259833.218750
1.177034,122.536346,0.033338,259818.296875
1.177176,122.538254,0.013980,259860.484375
1.177142,122.520645,0.005047,259848.421875
1.177283,122.531464,-0.006034,259891.500000
1.177249,122.513664,-0.014803,259879.625000
1.177382,122.535683,-0.030062,259921.109375
1.177343,122.516640,-0.049898,259907.515625
1.177469,122.545792,-0.076465,259947.984375
1.177426,122.520233,-0.106383,259932.593750
1.177557,122.551048,-0.137133,259974.546875
1.177511,122.515350,-0.165219,259957.234375
1.177651,122.546432,-0.187494,260001.796875
1.177595,122.502197,-0.201798,259980.750000
1.177737,122.538246,-0.208211,260026.671875
1.177661,122.490135,-0.207648,259999.062500
1.177800,122.536766,-0.204541,260045.125000
1.177696,122.486839,-0.200489,260009.265625
1.177833,122.544937,-0.200831,260055.656250
1.177701,122.490364,-0.204252,260010.953125
1.177840,122.557365,-0.214498,260058.921875
1.177678,122.493622,-0.225207,260004.265625
1.177819,122.567841,-0.238948,260053.843750
1.177622,122.492805,-0.245615,259987.703125
1.177767,122.576004,-0.249901,260039.515625
1.177534,122.490303,-0.241289,259961.296875
1.177690,122.586540,-0.230258,260017.468750
1.177419,122.491135,-0.206354,259927.531250
1.177594,122.604477,-0.186801,259991.109375
1.177288,122.499199,-0.158663,259889.640625
1.177487,122.632042,-0.143671,259962.250000
1.177139,122.514351,-0.121976,259846.968750
1.177360,122.668320,-0.117817,259928.671875
1.176961,122.534927,-0.101574,259796.437500
